stacode	iyear	idate	T_AVE	R
59626	1991	0517	26.7	9.4
59626	1991	0518	26.8	9.7
59626	1991	0519	26.8	10
59626	1991	0520	26.9	10.3
59626	1991	0521	27	10.6
59626	1991	0522	27	10.9
59626	1991	0523	27.1	11.2
59626	1991	0524	27.1	11.4
59626	1991	0525	27.2	11.7
59626	1991	0526	27.3	11.9
59626	1991	0527	27.3	12.1
59626	1991	0528	27.4	12.3
59626	1991	0529	27.4	12.4
59626	1991	0530	27.5	12.6
59626	1991	0531	27.6	12.8
59626	1991	0601	27.6	13
59626	1991	0602	27.7	13.1
59626	1991	0603	27.7	13.3
59626	1991	0604	27.8	13.5
59626	1991	0605	27.8	13.7
59626	1991	0606	27.9	13.9
59626	1991	0607	27.9	14.1
59626	1991	0608	27.9	14.3
59626	1991	0609	28	14.6
59626	1991	0610	28	14.8
59626	1991	0611	28.1	15.1
59626	1991	0612	28.1	15.4
59626	1991	0613	28.1	15.7
59626	1991	0614	28.2	16
59626	1991	0615	28.2	16.4
59626	1991	0616	28.2	16.7
59626	1991	0617	28.2	17.1
59626	1991	0618	28.2	17.5
59626	1991	0619	28.3	17.9
59626	1991	0620	28.3	18.3
59626	1991	0621	28.3	18.7
59626	1991	0622	28.3	19.1
59626	1991	0623	28.3	19.4
59626	1991	0624	28.3	19.8
59626	1991	0625	28.3	20.2
59626	1991	0626	28.3	20.5
59626	1991	0627	28.3	20.8
59626	1991	0628	28.3	21.1
59626	1991	0629	28.3	21.4
59626	1991	0630	28.3	21.6
59626	1991	0701	28.3	21.8
59626	1991	0702	28.3	22
59626	1991	0703	28.3	22.1
59626	1991	0704	28.3	22.3
59626	1991	0705	28.3	22.3
59626	1991	0706	28.3	22.4
59626	1991	0707	28.3	22.4
59626	1991	0708	28.3	22.4
59626	1991	0709	28.3	22.4
59626	1991	0710	28.3	22.4
59626	1991	0711	28.3	22.3
59626	1991	0712	28.3	22.2
59626	1991	0713	28.2	22.1
59626	1991	0714	28.2	22
59626	1991	0715	28.2	21.9
59626	1991	0716	28.2	21.8
59626	1991	0717	28.2	21.7
59626	1991	0718	28.2	21.6
59626	1991	0719	28.2	21.4
59626	1991	0720	28.2	21.3
59626	1991	0721	28.2	21.2
59626	1991	0722	28.2	21.2
59626	1991	0723	28.2	21.1
59626	1991	0724	28.2	21
59626	1991	0725	28.2	20.9
59626	1991	0726	28.2	20.9
59626	1991	0727	28.2	20.8
59626	1991	0728	28.2	20.8
59626	1991	0729	28.1	20.8
59626	1991	0730	28.1	20.7
59626	1991	0731	28.1	20.7
59626	1991	0801	28.1	20.6
59626	1991	0802	28.1	20.5
59626	1991	0803	28.1	20.5
59626	1991	0804	28.1	20.4
59626	1991	0805	28.1	20.2
59626	1991	0806	28.1	20.1
59626	1991	0807	28	19.9
59626	1991	0808	28	19.7
59626	1991	0809	28	19.5
59626	1991	0810	28	19.3
59626	1991	0811	28	19
59626	1991	0812	28	18.7
59626	1991	0813	28	18.3
59626	1991	0814	28	17.9
59626	1991	0815	28	17.5
59626	1991	0816	27.9	17.1
59626	1991	0817	27.9	16.6
59626	1991	0818	27.9	16.2
59626	1991	0819	27.9	15.7
59626	1991	0820	27.9	15.2
59626	1991	0821	27.9	14.6
59626	1991	0822	27.9	14.1
59626	1991	0823	27.9	13.6
59626	1991	0824	27.9	13.1
59626	1991	0825	27.9	12.6
59626	1991	0826	27.9	12.1
59626	1991	0827	27.9	11.6
59626	1991	0828	27.9	11.2
59626	1991	0829	27.9	10.8
59626	1991	0830	27.9	10.4
59626	1991	0831	27.9	10
59626	1991	0901	27.8	9.7
59626	1991	0902	27.8	9.5
59626	1991	0903	27.8	9.2
59626	1991	0904	27.8	9
59626	1991	0905	27.8	8.8
59626	1991	0906	27.8	8.7
59626	1991	0907	27.8	8.6
59626	1991	0908	27.8	8.6
59626	1991	0909	27.8	8.5
59626	1991	0910	27.7	8.5
59626	1991	0911	27.7	8.5
59626	1991	0912	27.7	8.6
59626	1991	0913	27.7	8.6
59626	1991	0914	27.6	8.6
59626	1991	0915	27.6	8.7
59626	1991	0916	27.6	8.7
59626	1991	0917	27.5	8.8
59626	1991	0918	27.5	8.8
59626	1991	0919	27.4	8.8
59626	1991	0920	27.4	8.8
59626	1991	0921	27.3	8.8
59626	1991	0922	27.2	8.7
59626	1991	0923	27.2	8.6
59626	1991	0924	27.1	8.5
59626	1991	0925	27	8.4
59626	1991	0926	26.9	8.2
59626	1991	0927	26.9	8
59626	1991	0928	26.8	7.8
59626	1991	0929	26.7	7.6
59626	1991	0930	26.6	7.3
59626	1991	1001	26.5	7
59626	1991	1002	26.4	6.7
59626	1991	1003	26.3	6.4
59626	1991	1004	26.2	6.1
59626	1991	1005	26.1	5.8
59626	1991	1006	26	5.5
59626	1991	1007	25.9	5.1
59626	1991	1008	25.8	4.8
59626	1991	1009	25.7	4.6
59626	1991	1010	25.6	4.3
59626	1991	1011	25.5	4
59626	1991	1012	25.4	3.8
59626	1991	1013	25.3	3.6
59626	1991	1014	25.2	3.4
59626	1991	1015	25.1	3.3
59626	1991	1016	25	3.2
59626	1991	1017	24.9	3.1
59626	1991	1018	24.8	3
59626	1991	1019	24.7	3
59626	1991	1020	24.6	3
59626	1991	1021	24.5	3
59626	1991	1022	24.4	3.1
59626	1991	1023	24.3	3.1
59626	1991	1024	24.2	3.2
59626	1991	1025	24.1	3.3
59626	1991	1026	24	3.4
59626	1991	1027	23.9	3.5
59626	1991	1028	23.8	3.7
59626	1991	1029	23.7	3.8
59626	1991	1030	23.6	3.9
59626	1991	1031	23.5	4
59626	1991	1101	23.4	4.1
59626	1991	1102	23.2	4.1
59626	1991	1103	23.1	4.2
59626	1991	1104	23	4.2
59626	1991	1105	22.9	4.2
59626	1991	1106	22.8	4.2
59626	1991	1107	22.6	4.2
59626	1991	1108	22.5	4.1
59626	1991	1109	22.4	4
59626	1991	1110	22.2	3.9
59626	1991	1111	22.1	3.8
59626	1991	1112	22	3.7
59626	1991	1113	21.8	3.5
59626	1991	1114	21.7	3.4
59626	1991	1115	21.5	3.2
59626	1991	1116	21.4	3
59626	1991	1117	21.2	2.8
59626	1991	1118	21.1	2.6
59626	1991	1119	20.9	2.5
59626	1991	1120	20.8	2.3
59626	1991	1121	20.6	2.1
59626	1991	1122	20.4	1.9
59626	1991	1123	20.3	1.8
59626	1991	1124	20.1	1.6
59626	1991	1125	20	1.5
59626	1991	1126	19.8	1.4
59626	1991	1127	19.6	1.3
59626	1991	1128	19.5	1.2
59626	1991	1129	19.3	1.2
59626	1991	1130	19.2	1.1
59626	1991	1201	19	1.1
59626	1991	1202	18.9	1.1
59626	1991	1203	18.8	1.1
59626	1991	1204	18.6	1.1
59626	1991	1205	18.5	1.1
59626	1991	1206	18.3	1.2
59626	1991	1207	18.2	1.2
59626	1991	1208	18.1	1.2
59626	1991	1209	18	1.3
59626	1991	1210	17.9	1.3
59626	1991	1211	17.7	1.4
59626	1991	1212	17.6	1.4
59626	1991	1213	17.5	1.4
59626	1991	1214	17.4	1.4
59626	1991	1215	17.3	1.5
59626	1991	1216	17.2	1.5
59626	1991	1217	17.1	1.5
59626	1991	1218	17.1	1.5
59626	1991	1219	17	1.5
59626	1991	1220	16.9	1.4
59626	1991	1221	16.8	1.4
59626	1991	1222	16.7	1.4
59626	1991	1223	16.7	1.3
59626	1991	1224	16.6	1.3
59626	1991	1225	16.5	1.3
59626	1991	1226	16.5	1.2
59626	1991	1227	16.4	1.2
59626	1991	1228	16.3	1.2
59626	1991	1229	16.3	1.1
59626	1991	1230	16.2	1.1
59626	1991	1231	16.1	1.1
59631	1991	0101	14.6	1.4
59631	1991	0102	14.5	1.4
59631	1991	0103	14.4	1.5
59631	1991	0104	14.4	1.5
59631	1991	0105	14.3	1.6
59631	1991	0106	14.2	1.6
59631	1991	0107	14.1	1.6
59631	1991	0108	14.1	1.7
59631	1991	0109	14	1.7
59631	1991	0110	13.9	1.7
59631	1991	0111	13.9	1.8
59631	1991	0112	13.8	1.8
59631	1991	0113	13.7	1.8
59631	1991	0114	13.7	1.8
59631	1991	0115	13.6	1.8
59631	1991	0116	13.6	1.8
59631	1991	0117	13.6	1.9
59631	1991	0118	13.5	1.9
59631	1991	0119	13.5	1.9
59631	1991	0120	13.5	1.9
59631	1991	0121	13.5	1.9
59631	1991	0122	13.5	1.9
59631	1991	0123	13.5	1.8
59631	1991	0124	13.5	1.8
59631	1991	0125	13.5	1.8
59631	1991	0126	13.5	1.8
59631	1991	0127	13.6	1.8
59631	1991	0128	13.6	1.8
59631	1991	0129	13.7	1.8
59631	1991	0130	13.7	1.7
59631	1991	0131	13.8	1.7
59631	1991	0201	13.9	1.7
59631	1991	0202	14	1.7
59631	1991	0203	14.1	1.7
59631	1991	0204	14.2	1.6
59631	1991	0205	14.3	1.6
59631	1991	0206	14.4	1.6
59631	1991	0207	14.5	1.6
59631	1991	0208	14.6	1.6
59631	1991	0209	14.8	1.5
59631	1991	0210	14.9	1.5
59631	1991	0211	15	1.5
59631	1991	0212	15.1	1.5
59631	1991	0213	15.2	1.5
59631	1991	0214	15.4	1.5
59631	1991	0215	15.5	1.5
59631	1991	0216	15.6	1.5
59631	1991	0217	15.7	1.5
59631	1991	0218	15.8	1.5
59631	1991	0219	16	1.5
59631	1991	0220	16.1	1.5
59631	1991	0221	16.2	1.5
59631	1991	0222	16.3	1.5
59631	1991	0223	16.4	1.5
59631	1991	0224	16.5	1.5
59631	1991	0225	16.5	1.5
59631	1991	0226	16.6	1.6
59631	1991	0227	16.7	1.6
59631	1991	0228	16.8	1.6
59631	1991	0229	16.8	1.6
59631	1991	0301	16.9	1.6
59631	1991	0302	17	1.7
59631	1991	0303	17	1.7
59631	1991	0304	17.1	1.7
59631	1991	0305	17.2	1.8
59631	1991	0306	17.2	1.8
59631	1991	0307	17.3	1.8
59631	1991	0308	17.4	1.9
59631	1991	0309	17.5	1.9
59631	1991	0310	17.5	2
59631	1991	0311	17.6	2
59631	1991	0312	17.7	2.1
59631	1991	0313	17.8	2.1
59631	1991	0314	17.9	2.2
59631	1991	0315	18	2.2
59631	1991	0316	18.1	2.3
59631	1991	0317	18.2	2.3
59631	1991	0318	18.3	2.4
59631	1991	0319	18.4	2.4
59631	1991	0320	18.5	2.5
59631	1991	0321	18.7	2.5
59631	1991	0322	18.8	2.6
59631	1991	0323	18.9	2.6
59631	1991	0324	19.1	2.7
59631	1991	0325	19.2	2.7
59631	1991	0326	19.4	2.8
59631	1991	0327	19.6	2.8
59631	1991	0328	19.7	2.9
59631	1991	0329	19.9	2.9
59631	1991	0330	20.1	3
59631	1991	0331	20.2	3
59631	1991	0401	20.4	3
59631	1991	0402	20.6	3.1
59631	1991	0403	20.8	3.1
59631	1991	0404	20.9	3.1
59631	1991	0405	21.1	3.2
59631	1991	0406	21.3	3.2
59631	1991	0407	21.5	3.2
59631	1991	0408	21.7	3.3
59631	1991	0409	21.9	3.3
59631	1991	0410	22	3.3
59631	1991	0411	22.2	3.3
59631	1991	0412	22.4	3.4
59631	1991	0413	22.6	3.4
59631	1991	0414	22.7	3.4
59631	1991	0415	22.9	3.4
59631	1991	0416	23.1	3.5
59631	1991	0417	23.2	3.5
59631	1991	0418	23.4	3.5
59631	1991	0419	23.5	3.6
59631	1991	0420	23.7	3.6
59631	1991	0421	23.8	3.6
59631	1991	0422	24	3.7
59631	1991	0423	24.1	3.7
59631	1991	0424	24.2	3.8
59631	1991	0425	24.4	3.9
59631	1991	0426	24.5	3.9
59631	1991	0427	24.6	4
59631	1991	0428	24.7	4.1
59631	1991	0429	24.9	4.2
59631	1991	0430	25	4.3
59631	1991	0501	25.1	4.5
59631	1991	0502	25.2	4.6
59631	1991	0503	25.3	4.8
59631	1991	0504	25.4	4.9
59631	1991	0505	25.5	5.1
59631	1991	0506	25.6	5.3
59631	1991	0507	25.7	5.5
59631	1991	0508	25.7	5.7
59631	1991	0509	25.8	5.9
59631	1991	0510	25.9	6.2
59631	1991	0511	26	6.4
59631	1991	0512	26.1	6.7
59631	1991	0513	26.1	6.9
59631	1991	0514	26.2	7.2
59631	1991	0515	26.3	7.5
59631	1991	0516	26.3	7.9
59631	1991	0517	26.4	8.2
59631	1991	0518	26.5	8.5
59631	1991	0519	26.5	8.9
59631	1991	0520	26.6	9.2
59631	1991	0521	26.6	9.6
59631	1991	0522	26.7	10
59631	1991	0523	26.8	10.3
59631	1991	0524	26.8	10.7
59631	1991	0525	26.9	11.1
59631	1991	0526	26.9	11.5
59631	1991	0527	27	11.9
59631	1991	0528	27	12.3
59631	1991	0529	27.1	12.7
59631	1991	0530	27.1	13.1
59631	1991	0531	27.2	13.5
59631	1991	0601	27.2	13.8
59631	1991	0602	27.3	14.2
59631	1991	0603	27.3	14.6
59631	1991	0604	27.3	15
59631	1991	0605	27.4	15.4
59631	1991	0606	27.4	15.7
59631	1991	0607	27.5	16.1
59631	1991	0608	27.5	16.4
59631	1991	0609	27.6	16.8
59631	1991	0610	27.6	17.1
59631	1991	0611	27.6	17.4
59631	1991	0612	27.7	17.7
59631	1991	0613	27.7	18
59631	1991	0614	27.8	18.3
59631	1991	0615	27.8	18.6
59631	1991	0616	27.8	18.9
59631	1991	0617	27.9	19.1
59631	1991	0618	27.9	19.4
59631	1991	0619	27.9	19.6
59631	1991	0620	28	19.8
59631	1991	0621	28	20
59631	1991	0622	28	20.2
59631	1991	0623	28.1	20.4
59631	1991	0624	28.1	20.5
59631	1991	0625	28.1	20.7
59631	1991	0626	28.1	20.8
59631	1991	0627	28.1	20.9
59631	1991	0628	28.1	21.1
59631	1991	0629	28.2	21.2
59631	1991	0630	28.2	21.2
59631	1991	0701	28.2	21.3
59631	1991	0702	28.2	21.4
59631	1991	0703	28.2	21.5
59631	1991	0704	28.2	21.5
59631	1991	0705	28.2	21.5
59631	1991	0706	28.2	21.6
59631	1991	0707	28.2	21.6
59631	1991	0708	28.2	21.6
59631	1991	0709	28.1	21.6
59631	1991	0710	28.1	21.6
59631	1991	0711	28.1	21.5
59631	1991	0712	28.1	21.5
59631	1991	0713	28.1	21.4
59631	1991	0714	28.1	21.4
59631	1991	0715	28.1	21.3
59631	1991	0716	28.1	21.2
59631	1991	0717	28	21.2
59631	1991	0718	28	21.1
59631	1991	0719	28	20.9
59631	1991	0720	28	20.8
59631	1991	0721	28	20.7
59631	1991	0722	28	20.6
59631	1991	0723	28	20.4
59631	1991	0724	28	20.3
59631	1991	0725	28	20.1
59631	1991	0726	27.9	19.9
59631	1991	0727	27.9	19.8
59631	1991	0728	27.9	19.6
59631	1991	0729	27.9	19.4
59631	1991	0730	27.9	19.2
59631	1991	0731	27.9	19
59631	1991	0801	27.9	18.8
59631	1991	0802	27.9	18.5
59631	1991	0803	27.9	18.3
59631	1991	0804	27.9	18.1
59631	1991	0805	27.9	17.8
59631	1991	0806	27.9	17.6
59631	1991	0807	27.9	17.4
59631	1991	0808	27.9	17.1
59631	1991	0809	27.9	16.8
59631	1991	0810	27.9	16.6
59631	1991	0811	27.9	16.3
59631	1991	0812	27.9	16.1
59631	1991	0813	27.9	15.8
59631	1991	0814	27.9	15.6
59631	1991	0815	27.9	15.3
59631	1991	0816	27.9	15
59631	1991	0817	27.8	14.8
59631	1991	0818	27.8	14.5
59631	1991	0819	27.8	14.3
59631	1991	0820	27.8	14
59631	1991	0821	27.8	13.8
59631	1991	0822	27.8	13.5
59631	1991	0823	27.8	13.3
59631	1991	0824	27.7	13
59631	1991	0825	27.7	12.8
59631	1991	0826	27.7	12.6
59631	1991	0827	27.7	12.3
59631	1991	0828	27.6	12.1
59631	1991	0829	27.6	11.9
59631	1991	0830	27.6	11.7
59631	1991	0831	27.6	11.5
59631	1991	0901	27.5	11.2
59631	1991	0902	27.5	11
59631	1991	0903	27.5	10.8
59631	1991	0904	27.5	10.6
59631	1991	0905	27.4	10.4
59631	1991	0906	27.4	10.2
59631	1991	0907	27.4	10
59631	1991	0908	27.3	9.8
59631	1991	0909	27.3	9.7
59631	1991	0910	27.3	9.5
59631	1991	0911	27.2	9.3
59631	1991	0912	27.2	9.1
59631	1991	0913	27.1	8.9
59631	1991	0914	27.1	8.7
59631	1991	0915	27	8.5
59631	1991	0916	27	8.3
59631	1991	0917	26.9	8.1
59631	1991	0918	26.9	8
59631	1991	0919	26.8	7.8
59631	1991	0920	26.8	7.6
59631	1991	0921	26.7	7.4
59631	1991	0922	26.6	7.2
59631	1991	0923	26.6	7
59631	1991	0924	26.5	6.8
59631	1991	0925	26.4	6.6
59631	1991	0926	26.3	6.4
59631	1991	0927	26.2	6.2
59631	1991	0928	26.1	6.1
59631	1991	0929	26	5.9
59631	1991	0930	26	5.7
59631	1991	1001	25.8	5.5
59631	1991	1002	25.7	5.3
59631	1991	1003	25.6	5.1
59631	1991	1004	25.5	5
59631	1991	1005	25.4	4.8
59631	1991	1006	25.3	4.6
59631	1991	1007	25.2	4.5
59631	1991	1008	25.1	4.3
59631	1991	1009	24.9	4.2
59631	1991	1010	24.8	4
59631	1991	1011	24.7	3.9
59631	1991	1012	24.6	3.8
59631	1991	1013	24.5	3.6
59631	1991	1014	24.3	3.5
59631	1991	1015	24.2	3.4
59631	1991	1016	24.1	3.3
59631	1991	1017	24	3.2
59631	1991	1018	23.9	3.1
59631	1991	1019	23.7	3.1
59631	1991	1020	23.6	3
59631	1991	1021	23.5	2.9
59631	1991	1022	23.4	2.9
59631	1991	1023	23.3	2.8
59631	1991	1024	23.2	2.8
59631	1991	1025	23.1	2.7
59631	1991	1026	23	2.7
59631	1991	1027	22.8	2.7
59631	1991	1028	22.7	2.6
59631	1991	1029	22.6	2.6
59631	1991	1030	22.5	2.6
59631	1991	1031	22.4	2.6
59631	1991	1101	22.3	2.6
59631	1991	1102	22.2	2.6
59631	1991	1103	22.1	2.6
59631	1991	1104	21.9	2.6
59631	1991	1105	21.8	2.6
59631	1991	1106	21.7	2.6
59631	1991	1107	21.6	2.6
59631	1991	1108	21.4	2.6
59631	1991	1109	21.3	2.5
59631	1991	1110	21.2	2.5
59631	1991	1111	21	2.5
59631	1991	1112	20.9	2.5
59631	1991	1113	20.7	2.5
59631	1991	1114	20.6	2.5
59631	1991	1115	20.4	2.4
59631	1991	1116	20.3	2.4
59631	1991	1117	20.1	2.4
59631	1991	1118	19.9	2.4
59631	1991	1119	19.8	2.3
59631	1991	1120	19.6	2.3
59631	1991	1121	19.4	2.2
59631	1991	1122	19.2	2.2
59631	1991	1123	19	2.1
59631	1991	1124	18.9	2.1
59631	1991	1125	18.7	2
59631	1991	1126	18.5	2
59631	1991	1127	18.3	1.9
59631	1991	1128	18.2	1.8
59631	1991	1129	18	1.8
59631	1991	1130	17.8	1.7
59631	1991	1201	17.6	1.7
59631	1991	1202	17.5	1.6
59631	1991	1203	17.3	1.5
59631	1991	1204	17.2	1.5
59631	1991	1205	17	1.4
59631	1991	1206	16.9	1.4
59631	1991	1207	16.7	1.3
59631	1991	1208	16.6	1.3
59631	1991	1209	16.5	1.2
59631	1991	1210	16.3	1.2
59631	1991	1211	16.2	1.2
59631	1991	1212	16.1	1.1
59631	1991	1213	16	1.1
59631	1991	1214	15.9	1.1
59631	1991	1215	15.8	1.1
59631	1991	1216	15.7	1.1
59631	1991	1217	15.6	1
59631	1991	1218	15.6	1
59631	1991	1219	15.5	1
59631	1991	1220	15.4	1.1
59631	1991	1221	15.3	1.1
59631	1991	1222	15.3	1.1
59631	1991	1223	15.2	1.1
59631	1991	1224	15.1	1.1
59631	1991	1225	15	1.2
59631	1991	1226	15	1.2
59631	1991	1227	14.9	1.2
59631	1991	1228	14.8	1.3
59631	1991	1229	14.8	1.3
59631	1991	1230	14.7	1.3
59631	1991	1231	14.6	1.4
59632	1991	0101	14.9	1.4
59632	1991	0102	14.8	1.4
59632	1991	0103	14.7	1.4
59632	1991	0104	14.6	1.5
59632	1991	0105	14.5	1.5
59632	1991	0106	14.5	1.5
59632	1991	0107	14.4	1.6
59632	1991	0108	14.3	1.6
59632	1991	0109	14.2	1.6
59632	1991	0110	14.1	1.6
59632	1991	0111	14.1	1.7
59632	1991	0112	14	1.7
59632	1991	0113	13.9	1.7
59632	1991	0114	13.9	1.7
59632	1991	0115	13.8	1.7
59632	1991	0116	13.7	1.7
59632	1991	0117	13.7	1.7
59632	1991	0118	13.7	1.7
59632	1991	0119	13.6	1.7
59632	1991	0120	13.6	1.7
59632	1991	0121	13.6	1.7
59632	1991	0122	13.6	1.7
59632	1991	0123	13.6	1.7
59632	1991	0124	13.6	1.7
59632	1991	0125	13.6	1.7
59632	1991	0126	13.7	1.7
59632	1991	0127	13.7	1.7
59632	1991	0128	13.8	1.7
59632	1991	0129	13.8	1.6
59632	1991	0130	13.9	1.6
59632	1991	0131	14	1.6
59632	1991	0201	14.1	1.6
59632	1991	0202	14.2	1.6
59632	1991	0203	14.3	1.6
59632	1991	0204	14.4	1.6
59632	1991	0205	14.5	1.5
59632	1991	0206	14.6	1.5
59632	1991	0207	14.7	1.5
59632	1991	0208	14.9	1.5
59632	1991	0209	15	1.5
59632	1991	0210	15.1	1.5
59632	1991	0211	15.3	1.5
59632	1991	0212	15.4	1.5
59632	1991	0213	15.5	1.5
59632	1991	0214	15.6	1.5
59632	1991	0215	15.8	1.5
59632	1991	0216	15.9	1.5
59632	1991	0217	16	1.5
59632	1991	0218	16.1	1.5
59632	1991	0219	16.2	1.5
59632	1991	0220	16.3	1.5
59632	1991	0221	16.4	1.5
59632	1991	0222	16.5	1.5
59632	1991	0223	16.6	1.5
59632	1991	0224	16.7	1.6
59632	1991	0225	16.8	1.6
59632	1991	0226	16.9	1.6
59632	1991	0227	16.9	1.6
59632	1991	0228	17	1.7
59632	1991	0229	17	1.7
59632	1991	0301	17.1	1.7
59632	1991	0302	17.2	1.7
59632	1991	0303	17.2	1.7
59632	1991	0304	17.3	1.8
59632	1991	0305	17.4	1.8
59632	1991	0306	17.4	1.9
59632	1991	0307	17.5	1.9
59632	1991	0308	17.6	1.9
59632	1991	0309	17.6	2
59632	1991	0310	17.7	2
59632	1991	0311	17.8	2.1
59632	1991	0312	17.9	2.1
59632	1991	0313	18	2.1
59632	1991	0314	18	2.2
59632	1991	0315	18.1	2.2
59632	1991	0316	18.2	2.3
59632	1991	0317	18.3	2.3
59632	1991	0318	18.5	2.4
59632	1991	0319	18.6	2.4
59632	1991	0320	18.7	2.5
59632	1991	0321	18.8	2.5
59632	1991	0322	19	2.6
59632	1991	0323	19.1	2.6
59632	1991	0324	19.3	2.7
59632	1991	0325	19.4	2.7
59632	1991	0326	19.6	2.8
59632	1991	0327	19.8	2.8
59632	1991	0328	19.9	2.9
59632	1991	0329	20.1	2.9
59632	1991	0330	20.3	3
59632	1991	0331	20.5	3
59632	1991	0401	20.7	3.1
59632	1991	0402	20.9	3.1
59632	1991	0403	21	3.2
59632	1991	0404	21.2	3.2
59632	1991	0405	21.4	3.2
59632	1991	0406	21.6	3.3
59632	1991	0407	21.8	3.3
59632	1991	0408	22	3.3
59632	1991	0409	22.2	3.4
59632	1991	0410	22.4	3.4
59632	1991	0411	22.6	3.4
59632	1991	0412	22.8	3.5
59632	1991	0413	22.9	3.5
59632	1991	0414	23.1	3.5
59632	1991	0415	23.3	3.5
59632	1991	0416	23.5	3.6
59632	1991	0417	23.6	3.6
59632	1991	0418	23.8	3.6
59632	1991	0419	24	3.6
59632	1991	0420	24.1	3.6
59632	1991	0421	24.3	3.6
59632	1991	0422	24.4	3.6
59632	1991	0423	24.6	3.7
59632	1991	0424	24.7	3.7
59632	1991	0425	24.8	3.7
59632	1991	0426	25	3.7
59632	1991	0427	25.1	3.7
59632	1991	0428	25.2	3.8
59632	1991	0429	25.4	3.8
59632	1991	0430	25.5	3.8
59632	1991	0501	25.6	3.9
59632	1991	0502	25.7	3.9
59632	1991	0503	25.8	4
59632	1991	0504	25.9	4.1
59632	1991	0505	26	4.2
59632	1991	0506	26.1	4.2
59632	1991	0507	26.2	4.3
59632	1991	0508	26.3	4.5
59632	1991	0509	26.4	4.6
59632	1991	0510	26.4	4.7
59632	1991	0511	26.5	4.9
59632	1991	0512	26.6	5.1
59632	1991	0513	26.7	5.2
59632	1991	0514	26.7	5.4
59632	1991	0515	26.8	5.6
59632	1991	0516	26.9	5.9
59632	1991	0517	26.9	6.1
59632	1991	0518	27	6.4
59632	1991	0519	27.1	6.7
59632	1991	0520	27.1	6.9
59632	1991	0521	27.2	7.3
59632	1991	0522	27.2	7.6
59632	1991	0523	27.3	7.9
59632	1991	0524	27.3	8.2
59632	1991	0525	27.4	8.6
59632	1991	0526	27.4	9
59632	1991	0527	27.5	9.3
59632	1991	0528	27.5	9.7
59632	1991	0529	27.6	10.1
59632	1991	0530	27.6	10.5
59632	1991	0531	27.7	10.9
59632	1991	0601	27.7	11.3
59632	1991	0602	27.8	11.7
59632	1991	0603	27.8	12.1
59632	1991	0604	27.9	12.5
59632	1991	0605	27.9	12.9
59632	1991	0606	28	13.2
59632	1991	0607	28	13.6
59632	1991	0608	28	14
59632	1991	0609	28.1	14.3
59632	1991	0610	28.1	14.6
59632	1991	0611	28.2	14.9
59632	1991	0612	28.2	15.2
59632	1991	0613	28.3	15.5
59632	1991	0614	28.3	15.8
59632	1991	0615	28.3	16
59632	1991	0616	28.4	16.2
59632	1991	0617	28.4	16.4
59632	1991	0618	28.5	16.6
59632	1991	0619	28.5	16.8
59632	1991	0620	28.5	16.9
59632	1991	0621	28.6	17
59632	1991	0622	28.6	17.1
59632	1991	0623	28.6	17.2
59632	1991	0624	28.6	17.2
59632	1991	0625	28.7	17.2
59632	1991	0626	28.7	17.2
59632	1991	0627	28.7	17.2
59632	1991	0628	28.7	17.2
59632	1991	0629	28.7	17.2
59632	1991	0630	28.7	17.1
59632	1991	0701	28.7	17
59632	1991	0702	28.7	16.9
59632	1991	0703	28.7	16.9
59632	1991	0704	28.7	16.7
59632	1991	0705	28.7	16.6
59632	1991	0706	28.7	16.5
59632	1991	0707	28.7	16.4
59632	1991	0708	28.7	16.3
59632	1991	0709	28.7	16.1
59632	1991	0710	28.7	16
59632	1991	0711	28.7	15.9
59632	1991	0712	28.7	15.8
59632	1991	0713	28.7	15.7
59632	1991	0714	28.7	15.5
59632	1991	0715	28.7	15.4
59632	1991	0716	28.6	15.3
59632	1991	0717	28.6	15.2
59632	1991	0718	28.6	15.1
59632	1991	0719	28.6	15
59632	1991	0720	28.6	14.9
59632	1991	0721	28.6	14.9
59632	1991	0722	28.6	14.8
59632	1991	0723	28.6	14.7
59632	1991	0724	28.6	14.6
59632	1991	0725	28.6	14.6
59632	1991	0726	28.6	14.5
59632	1991	0727	28.6	14.5
59632	1991	0728	28.6	14.4
59632	1991	0729	28.6	14.4
59632	1991	0730	28.6	14.3
59632	1991	0731	28.6	14.2
59632	1991	0801	28.6	14.2
59632	1991	0802	28.6	14.1
59632	1991	0803	28.6	14.1
59632	1991	0804	28.6	14
59632	1991	0805	28.6	13.9
59632	1991	0806	28.6	13.8
59632	1991	0807	28.6	13.7
59632	1991	0808	28.6	13.6
59632	1991	0809	28.6	13.5
59632	1991	0810	28.6	13.4
59632	1991	0811	28.6	13.3
59632	1991	0812	28.5	13.1
59632	1991	0813	28.5	13
59632	1991	0814	28.5	12.8
59632	1991	0815	28.5	12.7
59632	1991	0816	28.5	12.5
59632	1991	0817	28.5	12.3
59632	1991	0818	28.5	12.1
59632	1991	0819	28.5	11.9
59632	1991	0820	28.4	11.7
59632	1991	0821	28.4	11.5
59632	1991	0822	28.4	11.3
59632	1991	0823	28.4	11
59632	1991	0824	28.4	10.8
59632	1991	0825	28.3	10.6
59632	1991	0826	28.3	10.3
59632	1991	0827	28.3	10.1
59632	1991	0828	28.3	9.8
59632	1991	0829	28.3	9.6
59632	1991	0830	28.2	9.4
